TradeID,Direction,EntryTime,EntryPrice,EntryRSI,ExitReason,Profit,BarsHeld,BestPricePct,ImmediateReversal,NearMiss,SqueezeDuration,ATR,HourOfDay,DayOfWeek
330,LONG,2025-11-01T02:22:00.000Z,49109.16,67.8,SL,-98.22,13,59.8,0,1,5,69.60,2,6
332,SHORT,2025-11-01T03:11:00.000Z,48246.54,17.0,SL,-96.49,5,8.6,0,0,2,69.77,3,6
334,LONG,2025-11-01T03:58:00.000Z,48812.66,68.8,SL,-97.63,2,0.0,1,0,8,70.95,3,6
335,SHORT,2025-11-01T04:33:00.000Z,48464.05,36.6,SL,-96.93,13,48.3,0,0,7,68.20,4,6
337,SHORT,2025-11-01T05:31:00.000Z,48630.73,38.8,SL,-97.26,3,19.2,1,0,11,67.07,5,6
338,SHORT,2025-11-01T05:52:00.000Z,48513.90,31.1,SL,-97.03,18,51.0,0,1,17,77.77,5,6
339,SHORT,2025-11-01T06:18:00.000Z,48423.24,36.3,SL,-96.85,15,54.8,0,1,5,65.13,6,6
340,LONG,2025-11-01T06:34:00.000Z,48595.38,62.5,SL,-97.19,2,0.0,1,0,3,68.95,6,6
341,LONG,2025-11-01T06:41:00.000Z,48635.85,59.7,SL,-97.27,3,0.0,1,0,3,71.16,6,6
342,SHORT,2025-11-01T06:52:00.000Z,48434.77,42.6,SL,-96.87,25,98.9,0,1,2,77.64,6,6
343,SHORT,2025-11-01T08:37:00.000Z,48686.58,40.9,SL,-97.37,2,26.1,1,0,11,68.43,8,6
344,LONG,2025-11-01T08:42:00.000Z,48883.05,63.9,SL,-97.77,6,31.8,0,0,16,61.85,8,6
347,SHORT,2025-11-01T10:56:00.000Z,48506.32,31.1,SL,-97.01,17,53.9,0,1,4,68.59,10,6
348,SHORT,2025-11-01T11:17:00.000Z,48345.40,30.6,SL,-96.69,8,50.8,0,1,6,71.74,11,6
349,LONG,2025-11-01T11:35:00.000Z,48519.30,56.4,SL,-97.04,13,42.2,0,0,4,72.26,11,6
350,SHORT,2025-11-01T11:51:00.000Z,48352.94,41.5,SL,-96.71,2,22.0,1,0,8,68.27,11,6
351,SHORT,2025-11-01T11:57:00.000Z,48312.87,42.0,SL,-96.63,3,17.3,1,0,8,72.41,11,6
353,SHORT,2025-11-01T13:04:00.000Z,47901.57,38.0,SL,-95.80,13,59.5,0,1,1,74.73,13,6
354,SHORT,2025-11-01T13:25:00.000Z,47634.12,29.0,SL,-95.27,32,88.5,0,1,2,79.42,13,6
355,LONG,2025-11-01T14:05:00.000Z,47782.19,64.6,SL,-95.56,1,0.0,1,0,4,62.37,14,6
358,LONG,2025-11-01T15:08:00.000Z,47049.50,56.4,SL,-94.10,6,20.4,0,0,10,62.98,15,6
359,LONG,2025-11-01T15:23:00.000Z,47132.27,60.6,SL,-94.26,12,47.8,0,0,20,71.96,15,6
362,SHORT,2025-11-01T16:43:00.000Z,46603.31,28.0,SL,-93.21,6,53.5,0,1,1,66.52,16,6
364,SHORT,2025-11-01T17:39:00.000Z,46179.17,32.3,SL,-92.36,8,55.0,0,1,3,73.25,17,6
365,LONG,2025-11-01T18:15:00.000Z,46626.97,69.7,SL,-93.25,2,0.0,1,0,1,65.15,18,6
366,LONG,2025-11-01T18:23:00.000Z,46708.12,67.7,SL,-93.42,6,24.2,0,0,6,68.65,18,6
368,SHORT,2025-11-01T18:54:00.000Z,46162.10,22.6,SL,-92.32,4,17.4,0,0,3,70.37,18,6
369,SHORT,2025-11-01T19:28:00.000Z,46192.74,40.1,SL,-92.39,1,0.0,1,0,3,67.78,19,6
370,LONG,2025-11-01T19:40:00.000Z,46490.09,63.5,SL,-92.98,4,56.8,0,1,11,71.40,19,6
371,SHORT,2025-11-01T20:06:00.000Z,46224.15,35.2,SL,-92.45,2,0.0,1,0,1,68.61,20,6
372,SHORT,2025-11-01T20:36:00.000Z,46229.02,37.7,SL,-92.46,12,49.1,0,0,4,63.82,20,6
373,LONG,2025-11-01T20:49:00.000Z,46424.14,61.0,SL,-92.85,2,3.9,1,0,4,69.36,20,6
374,LONG,2025-11-01T21:51:00.000Z,47061.17,60.4,SL,-94.12,2,19.9,1,0,13,58.68,21,6
375,LONG,2025-11-01T22:00:00.000Z,47067.19,61.3,SL,-94.13,4,15.0,0,0,20,60.02,22,6
376,SHORT,2025-11-01T22:05:00.000Z,46872.40,39.3,SL,-93.74,5,17.8,0,0,20,65.52,22,6
377,SHORT,2025-11-01T22:12:00.000Z,46797.94,37.1,SL,-93.60,10,36.8,0,0,14,65.77,22,6
378,SHORT,2025-11-01T23:55:00.000Z,46930.11,39.2,SL,-93.86,3,33.7,1,0,3,62.48,23,6
379,LONG,2025-11-02T00:22:00.000Z,47046.65,57.8,SL,-94.09,5,17.9,0,0,4,62.77,0,0
381,LONG,2025-11-02T01:30:00.000Z,47516.52,57.0,SL,-95.03,2,0.0,1,0,13,69.34,1,0
383,SHORT,2025-11-02T02:13:00.000Z,46982.90,30.4,SL,-93.97,6,1.3,0,0,20,61.45,2,0
384,LONG,2025-11-02T02:29:00.000Z,47136.15,56.6,SL,-94.27,2,16.8,1,0,4,60.81,2,0
385,SHORT,2025-11-02T02:39:00.000Z,46853.20,30.2,SL,-93.71,12,52.2,0,1,12,59.05,2,0
388,SHORT,2025-11-02T04:44:00.000Z,47209.75,37.0,SL,-94.42,5,15.5,0,0,8,63.19,4,0
390,SHORT,2025-11-02T06:20:00.000Z,47965.56,28.2,SL,-95.93,5,42.7,0,0,1,67.16,6,0
391,SHORT,2025-11-02T06:51:00.000Z,47742.17,35.6,SL,-95.48,10,77.1,0,1,8,66.37,6,0
392,SHORT,2025-11-02T07:28:00.000Z,47652.02,40.8,SL,-95.30,5,33.1,0,0,11,64.61,7,0
393,LONG,2025-11-02T07:42:00.000Z,47887.60,61.0,SL,-95.78,6,13.7,0,0,5,71.43,7,0
394,SHORT,2025-11-02T08:55:00.000Z,47688.67,33.2,SL,-95.38,2,10.6,1,0,7,65.49,8,0
397,SHORT,2025-11-02T10:15:00.000Z,48131.74,30.7,SL,-96.26,1,6.4,1,0,1,66.82,10,0
398,LONG,2025-11-02T10:24:00.000Z,48332.99,55.1,SL,-96.67,1,8.4,1,0,10,67.54,10,0
399,LONG,2025-11-02T10:44:00.000Z,48427.49,61.9,SL,-96.85,7,53.6,0,1,20,78.40,10,0
400,LONG,2025-11-02T11:05:00.000Z,48568.35,69.8,SL,-97.14,6,19.0,0,0,7,65.60,11,0
401,LONG,2025-11-02T11:21:00.000Z,48785.49,82.8,SL,-97.57,3,30.4,1,0,6,61.21,11,0
403,LONG,2025-11-02T11:51:00.000Z,49235.47,76.6,SL,-98.47,7,2.5,0,0,8,75.61,11,0
404,LONG,2025-11-02T12:39:00.000Z,49465.53,60.9,SL,-98.93,2,9.2,1,0,8,65.82,12,0
405,SHORT,2025-11-02T12:48:00.000Z,49287.96,41.3,SL,-98.58,3,7.2,1,0,17,65.13,12,0
406,LONG,2025-11-02T12:53:00.000Z,49475.33,62.0,SL,-98.95,3,6.4,1,0,20,68.61,12,0
407,SHORT,2025-11-02T13:00:00.000Z,49220.25,39.1,SL,-98.44,10,49.1,0,0,20,65.79,13,0
408,SHORT,2025-11-02T13:32:00.000Z,48985.30,35.4,SL,-97.97,11,94.2,0,1,5,68.14,13,0
409,LONG,2025-11-02T14:09:00.000Z,49126.35,64.5,SL,-98.25,3,28.8,1,0,3,72.78,14,0
410,LONG,2025-11-02T14:19:00.000Z,49183.30,61.8,SL,-98.37,3,0.0,1,0,5,73.72,14,0
412,SHORT,2025-11-02T15:12:00.000Z,48503.06,38.0,SL,-97.01,6,23.9,0,0,11,70.53,15,0
413,SHORT,2025-11-02T15:24:00.000Z,48385.07,34.8,SL,-96.77,9,18.4,0,0,1,70.95,15,0
415,LONG,2025-11-02T16:08:00.000Z,48284.02,60.8,SL,-96.57,11,81.2,0,1,3,63.43,16,0
416,LONG,2025-11-02T17:19:00.000Z,48833.15,63.1,SL,-97.67,14,33.5,0,0,12,69.10,17,0
418,LONG,2025-11-02T18:12:00.000Z,48713.60,65.1,SL,-97.43,6,39.5,0,0,3,69.69,18,0
419,LONG,2025-11-02T18:46:00.000Z,48777.44,60.4,SL,-97.55,4,0.0,0,0,10,67.55,18,0
420,SHORT,2025-11-02T18:57:00.000Z,48419.67,33.9,SL,-96.84,9,21.0,0,0,8,68.35,18,0
421,LONG,2025-11-02T19:21:00.000Z,48583.39,55.3,SL,-97.17,3,13.5,1,0,6,70.84,19,0
426,LONG,2025-11-02T23:06:00.000Z,47807.05,61.6,SL,-95.61,20,80.4,0,1,19,65.88,23,0
427,LONG,2025-11-03T00:02:00.000Z,48071.12,61.8,SL,-96.14,9,45.7,0,0,6,71.05,0,1
430,SHORT,2025-11-03T01:09:00.000Z,47305.87,32.0,SL,-94.61,7,31.2,0,0,8,76.53,1,1
431,LONG,2025-11-03T01:30:00.000Z,47589.63,66.0,SL,-95.18,2,0.4,1,0,1,63.45,1,1
433,LONG,2025-11-03T02:40:00.000Z,47347.36,56.4,SL,-94.69,16,64.2,0,1,7,63.76,2,1
434,SHORT,2025-11-03T02:58:00.000Z,47201.53,39.6,SL,-94.40,6,44.0,0,0,9,66.67,2,1
435,LONG,2025-11-03T03:10:00.000Z,47435.82,63.1,SL,-94.87,3,18.0,1,0,2,69.45,3,1
437,LONG,2025-11-03T03:44:00.000Z,47170.99,55.3,SL,-94.34,3,10.6,1,0,1,69.02,3,1
438,SHORT,2025-11-03T04:01:00.000Z,46898.66,40.6,SL,-93.80,3,5.7,1,0,1,72.31,4,1
439,LONG,2025-11-03T04:22:00.000Z,47141.52,60.6,SL,-94.28,15,77.2,0,1,18,64.36,4,1
440,SHORT,2025-11-03T05:05:00.000Z,46773.66,30.4,SL,-93.55,2,12.5,1,0,5,64.12,5,1
442,SHORT,2025-11-03T05:35:00.000Z,46848.13,42.9,SL,-93.70,7,32.7,0,0,1,70.01,5,1
443,LONG,2025-11-03T06:20:00.000Z,46962.66,56.4,SL,-93.93,4,4.5,0,0,6,64.74,6,1
445,LONG,2025-11-03T07:08:00.000Z,46623.74,63.6,SL,-93.25,21,88.1,0,1,11,72.80,7,1
446,SHORT,2025-11-03T07:30:00.000Z,46457.95,40.5,SL,-92.92,7,51.6,0,1,1,74.68,7,1
447,SHORT,2025-11-03T08:35:00.000Z,46415.27,40.8,SL,-92.83,1,1.5,1,0,9,72.45,8,1
448,SHORT,2025-11-03T08:42:00.000Z,46335.74,37.3,SL,-92.67,7,95.4,0,1,9,76.26,8,1
451,LONG,2025-11-03T11:16:00.000Z,45359.22,62.5,SL,-90.72,3,1.0,1,0,7,67.09,11,1
453,SHORT,2025-11-03T12:37:00.000Z,46459.58,38.9,SL,-92.92,3,7.8,1,0,6,65.65,12,1
455,SHORT,2025-11-03T13:22:00.000Z,46082.69,38.6,SL,-92.17,6,37.1,0,0,6,64.30,13,1
456,SHORT,2025-11-03T13:51:00.000Z,46063.26,38.4,SL,-92.13,8,16.6,0,0,2,61.26,13,1
457,LONG,2025-11-03T14:15:00.000Z,46170.58,57.3,SL,-92.34,3,27.6,1,0,16,60.59,14,1
459,SHORT,2025-11-03T14:27:00.000Z,45627.85,20.3,SL,-91.26,4,14.7,0,0,15,65.60,14,1
462,SHORT,2025-11-03T18:44:00.000Z,43123.56,29.0,SL,-86.25,1,0.0,1,0,8,61.39,18,1
464,LONG,2025-11-03T19:40:00.000Z,43011.01,63.1,SL,-86.02,11,39.3,0,0,8,55.96,19,1
466,SHORT,2025-11-03T22:04:00.000Z,43530.13,39.0,SL,-87.06,11,99.3,0,1,12,62.68,22,1
468,SHORT,2025-11-03T22:50:00.000Z,43262.61,23.9,SL,-86.53,2,5.6,1,0,4,62.43,22,1
469,SHORT,2025-11-03T23:49:00.000Z,43150.65,37.7,SL,-86.30,14,78.0,0,1,3,58.76,23,1
470,LONG,2025-11-04T00:09:00.000Z,43397.71,65.7,SL,-86.80,9,67.5,0,1,1,69.13,0,2
471,SHORT,2025-11-04T00:36:00.000Z,43159.24,40.8,SL,-86.32,6,39.3,0,0,2,68.17,0,2
472,SHORT,2025-11-04T00:55:00.000Z,42973.59,32.0,SL,-85.95,3,23.9,1,0,3,59.78,0,2
473,SHORT,2025-11-04T01:42:00.000Z,42465.82,31.8,SL,-84.93,19,77.3,0,1,6,63.61,1,2
474,LONG,2025-11-04T02:02:00.000Z,42599.36,60.7,SL,-85.20,12,87.4,0,1,1,57.19,2,2
476,LONG,2025-11-04T02:58:00.000Z,42671.27,65.4,SL,-85.34,2,0.0,1,0,4,63.63,2,2
481,SHORT,2025-11-04T06:02:00.000Z,41773.91,44.1,SL,-83.55,2,14.3,1,0,8,64.80,6,2
483,SHORT,2025-11-04T07:18:00.000Z,42142.47,38.3,SL,-84.28,3,4.5,1,0,12,61.17,7,2
484,SHORT,2025-11-04T07:53:00.000Z,42098.64,34.7,SL,-84.20,5,64.1,0,1,3,59.41,7,2
488,LONG,2025-11-04T10:12:00.000Z,42531.73,63.2,SL,-85.06,11,66.8,0,1,4,62.64,10,2
489,SHORT,2025-11-04T10:32:00.000Z,42367.00,40.5,SL,-84.73,8,28.4,0,0,2,65.94,10,2
490,SHORT,2025-11-04T10:43:00.000Z,42229.05,33.9,SL,-84.46,21,62.6,0,1,3,64.67,10,2
491,LONG,2025-11-04T11:05:00.000Z,42340.40,57.8,SL,-84.68,8,58.4,0,1,5,67.67,11,2
493,LONG,2025-11-04T11:36:00.000Z,42791.67,76.5,SL,-85.58,36,99.6,0,1,6,64.30,11,2
495,SHORT,2025-11-04T13:35:00.000Z,42782.09,42.0,SL,-85.56,11,70.0,0,1,12,69.87,13,2
498,SHORT,2025-11-04T15:04:00.000Z,42162.31,33.4,SL,-84.32,5,18.0,0,0,5,55.11,15,2
500,LONG,2025-11-04T16:10:00.000Z,42092.64,61.5,SL,-84.19,14,82.3,0,1,2,59.64,16,2
503,SHORT,2025-11-04T18:29:00.000Z,42569.98,42.2,SL,-85.14,2,12.9,1,0,7,60.60,18,2
508,LONG,2025-11-04T20:34:00.000Z,43699.10,61.5,SL,-87.40,7,22.3,0,0,7,65.66,20,2
511,LONG,2025-11-04T22:52:00.000Z,44534.64,60.7,SL,-89.07,6,38.7,0,0,6,59.16,22,2
512,SHORT,2025-11-04T23:13:00.000Z,44348.02,39.2,SL,-88.70,12,43.9,0,0,19,63.40,23,2
513,LONG,2025-11-04T23:34:00.000Z,44464.67,56.3,SL,-88.93,7,41.1,0,0,11,70.33,23,2
514,LONG,2025-11-05T00:01:00.000Z,44535.63,63.4,SL,-89.07,44,89.7,0,1,5,56.43,0,3
515,SHORT,2025-11-05T00:46:00.000Z,44443.15,34.3,SL,-88.89,3,25.4,1,0,20,62.87,0,3
516,LONG,2025-11-05T01:34:00.000Z,44732.60,66.8,SL,-89.47,23,87.2,0,1,8,62.47,1,3
517,SHORT,2025-11-05T02:00:00.000Z,44619.70,44.3,SL,-89.24,2,12.1,1,0,5,67.28,2,3
519,SHORT,2025-11-05T02:41:00.000Z,44751.58,39.5,SL,-89.50,3,10.6,1,0,7,68.70,2,3
520,SHORT,2025-11-05T03:12:00.000Z,44540.59,32.8,SL,-89.08,9,14.8,0,0,5,58.70,3,3
521,LONG,2025-11-05T03:27:00.000Z,44721.62,62.5,SL,-89.44,8,34.6,0,0,7,60.92,3,3
523,SHORT,2025-11-05T04:15:00.000Z,44160.80,37.6,SL,-88.32,1,0.2,1,0,3,64.41,4,3
526,SHORT,2025-11-05T06:02:00.000Z,44255.00,40.7,SL,-88.51,4,0.0,0,0,13,66.27,6,3
527,LONG,2025-11-05T06:08:00.000Z,44441.51,58.6,SL,-88.88,6,29.4,0,0,19,64.46,6,3
530,SHORT,2025-11-05T07:27:00.000Z,43619.34,30.5,SL,-87.24,2,0.0,1,0,6,60.15,7,3
532,SHORT,2025-11-05T08:16:00.000Z,43424.20,39.9,SL,-86.85,3,5.2,1,0,20,55.07,8,3
534,LONG,2025-11-05T08:42:00.000Z,43786.31,73.4,SL,-87.57,7,37.0,0,0,1,58.96,8,3
538,LONG,2025-11-05T10:39:00.000Z,43443.97,56.3,SL,-86.89,2,5.6,1,0,4,64.70,10,3
539,LONG,2025-11-05T10:45:00.000Z,43486.58,67.8,SL,-86.97,25,42.1,0,0,7,66.95,10,3
543,LONG,2025-11-05T14:23:00.000Z,43633.04,57.7,SL,-87.27,19,70.2,0,1,1,64.37,14,3
544,LONG,2025-11-05T14:55:00.000Z,43672.40,56.3,SL,-87.34,8,43.5,0,0,9,58.68,14,3
546,LONG,2025-11-05T15:43:00.000Z,43842.12,68.8,SL,-87.68,1,0.0,1,0,1,65.15,15,3
548,LONG,2025-11-05T16:09:00.000Z,44150.49,74.0,SL,-88.30,2,11.2,1,0,15,66.00,16,3
553,SHORT,2025-11-05T19:58:00.000Z,42993.92,37.0,SL,-85.99,2,0.0,1,0,6,63.96,19,3
554,LONG,2025-11-05T20:16:00.000Z,43191.70,57.4,SL,-86.38,9,79.7,0,1,2,66.76,20,3
556,LONG,2025-11-05T21:03:00.000Z,43503.68,70.8,SL,-87.01,2,3.3,1,0,4,62.65,21,3
557,LONG,2025-11-05T21:10:00.000Z,43544.33,63.5,SL,-87.09,2,0.3,1,0,11,68.95,21,3
558,SHORT,2025-11-05T21:32:00.000Z,43353.87,33.0,SL,-86.71,3,7.4,1,0,6,62.01,21,3
560,LONG,2025-11-05T21:57:00.000Z,43782.15,70.6,SL,-87.56,12,5.4,0,0,4,64.58,21,3
562,SHORT,2025-11-05T23:02:00.000Z,43838.82,36.9,SL,-87.68,7,51.6,0,1,9,67.50,23,3
564,LONG,2025-11-05T23:45:00.000Z,44048.82,64.5,SL,-88.10,7,28.1,0,0,4,62.34,23,3
565,SHORT,2025-11-06T00:12:00.000Z,43929.21,44.8,SL,-87.86,12,34.1,0,0,11,62.04,0,4
566,LONG,2025-11-06T00:44:00.000Z,44145.16,67.0,SL,-88.29,6,20.1,0,0,20,68.55,0,4
569,LONG,2025-11-06T02:46:00.000Z,44694.74,66.6,SL,-89.39,2,0.0,1,0,2,62.32,2,4
571,LONG,2025-11-06T03:38:00.000Z,45588.66,71.0,SL,-91.18,14,66.9,0,1,2,63.74,3,4
572,LONG,2025-11-06T04:23:00.000Z,45762.72,62.2,SL,-91.53,5,10.9,0,0,10,70.86,4,4
573,SHORT,2025-11-06T05:11:00.000Z,45590.72,40.1,SL,-91.18,8,27.1,0,0,20,58.94,5,4
575,SHORT,2025-11-06T05:43:00.000Z,45697.99,42.0,SL,-91.40,8,54.7,0,1,1,70.36,5,4
576,LONG,2025-11-06T07:09:00.000Z,46026.61,61.1,SL,-92.05,32,94.2,0,1,2,67.89,7,4
577,LONG,2025-11-06T08:02:00.000Z,46185.56,61.1,SL,-92.37,3,12.5,1,0,1,61.97,8,4
578,SHORT,2025-11-06T08:09:00.000Z,45974.39,39.9,SL,-91.95,5,21.7,0,0,8,62.47,8,4
579,SHORT,2025-11-06T08:21:00.000Z,45832.48,31.4,SL,-91.66,5,46.6,0,0,9,70.06,8,4
580,SHORT,2025-11-06T08:45:00.000Z,45818.98,34.0,SL,-91.64,7,45.5,0,0,1,71.26,8,4
581,SHORT,2025-11-06T09:29:00.000Z,45631.69,39.2,SL,-91.26,4,9.5,0,0,17,62.13,9,4
582,LONG,2025-11-06T09:44:00.000Z,45795.29,58.5,SL,-91.59,2,24.2,1,0,20,60.75,9,4
583,SHORT,2025-11-06T10:06:00.000Z,45570.73,39.0,SL,-91.14,5,46.3,0,0,20,63.37,10,4
586,SHORT,2025-11-06T11:28:00.000Z,44882.84,43.7,SL,-89.77,4,5.6,0,0,6,67.63,11,4
587,LONG,2025-11-06T11:38:00.000Z,45127.50,59.8,SL,-90.25,1,0.0,1,0,16,65.32,11,4
589,SHORT,2025-11-06T12:57:00.000Z,45514.16,41.5,SL,-91.03,2,0.7,1,0,2,66.70,12,4
590,SHORT,2025-11-06T13:09:00.000Z,45472.62,33.3,SL,-90.95,14,78.7,0,1,2,74.82,13,4
591,LONG,2025-11-06T14:15:00.000Z,45890.34,66.6,SL,-91.78,1,0.0,1,0,12,64.18,14,4
595,SHORT,2025-11-06T15:37:00.000Z,46387.77,43.8,SL,-92.78,2,12.8,1,0,7,67.32,15,4
597,SHORT,2025-11-06T16:16:00.000Z,46396.18,41.4,SL,-92.79,4,48.4,0,0,1,75.67,16,4
600,LONG,2025-11-06T17:14:00.000Z,46087.88,58.0,SL,-92.18,4,7.9,0,0,3,67.70,17,4
602,SHORT,2025-11-06T17:56:00.000Z,46116.95,39.7,SL,-92.23,2,4.4,1,0,13,69.66,17,4
603,LONG,2025-11-06T18:19:00.000Z,46278.87,57.1,SL,-92.56,1,0.0,1,0,14,66.07,18,4
604,SHORT,2025-11-06T18:26:00.000Z,46102.82,43.9,SL,-92.21,18,84.6,0,1,20,65.74,18,4
605,LONG,2025-11-06T18:45:00.000Z,46226.41,61.2,SL,-92.45,2,1.8,1,0,8,61.20,18,4
606,LONG,2025-11-06T19:16:00.000Z,46154.01,59.3,SL,-92.31,11,91.0,0,1,11,61.28,19,4
607,SHORT,2025-11-06T20:13:00.000Z,45827.61,40.3,SL,-91.66,13,37.8,0,0,20,69.79,20,4
610,SHORT,2025-11-06T21:16:00.000Z,45161.53,31.1,SL,-90.32,9,90.9,0,1,3,57.43,21,4
611,SHORT,2025-11-06T21:59:00.000Z,45016.18,36.7,SL,-90.03,11,43.3,0,0,14,64.57,21,4
613,SHORT,2025-11-06T22:59:00.000Z,44633.61,31.6,SL,-89.27,6,27.2,0,0,4,62.41,22,4
617,SHORT,2025-11-07T00:29:00.000Z,45435.06,41.4,SL,-90.87,21,52.5,0,1,3,69.63,0,5
618,LONG,2025-11-07T00:57:00.000Z,45579.87,57.4,SL,-91.16,2,1.1,1,0,11,67.85,0,5
619,LONG,2025-11-07T01:12:00.000Z,45615.25,62.1,SL,-91.23,1,5.0,1,0,20,66.85,1,5
621,SHORT,2025-11-07T02:14:00.000Z,45059.56,42.8,SL,-90.12,2,10.2,1,0,8,59.21,2,5
622,LONG,2025-11-07T02:25:00.000Z,45348.53,68.2,SL,-90.70,17,85.0,0,1,9,58.43,2,5
623,SHORT,2025-11-07T03:17:00.000Z,44985.17,35.9,SL,-89.97,8,45.3,0,0,9,67.07,3,5
625,LONG,2025-11-07T04:30:00.000Z,45482.49,62.2,SL,-90.96,4,48.6,0,0,2,67.19,4,5
626,SHORT,2025-11-07T04:57:00.000Z,45196.04,36.6,SL,-90.39,2,10.7,1,0,5,59.46,4,5
628,SHORT,2025-11-07T05:29:00.000Z,44966.84,28.8,SL,-89.93,1,0.0,1,0,8,63.04,5,5
631,LONG,2025-11-07T07:15:00.000Z,44966.49,63.9,SL,-89.93,9,40.9,0,0,12,60.30,7,5
632,SHORT,2025-11-07T07:27:00.000Z,44787.74,38.5,SL,-89.58,4,23.0,0,0,20,64.47,7,5
634,LONG,2025-11-07T08:30:00.000Z,45302.69,59.7,SL,-90.61,22,74.6,0,1,2,67.00,8,5
638,SHORT,2025-11-07T13:31:00.000Z,43954.61,31.7,SL,-87.91,6,31.0,0,0,6,57.22,13,5
639,LONG,2025-11-07T13:47:00.000Z,44175.02,59.7,SL,-88.35,8,62.1,0,1,2,60.23,13,5
641,SHORT,2025-11-07T14:41:00.000Z,43552.70,32.4,SL,-87.11,28,82.5,0,1,3,67.78,14,5
643,LONG,2025-11-07T15:17:00.000Z,43874.75,72.9,SL,-87.75,2,16.8,1,0,11,62.30,15,5
645,LONG,2025-11-07T16:30:00.000Z,44115.97,61.4,SL,-88.23,3,14.8,1,0,16,64.65,16,5
646,SHORT,2025-11-07T16:43:00.000Z,43955.00,41.5,SL,-87.91,13,77.0,0,1,20,62.32,16,5
647,LONG,2025-11-07T17:23:00.000Z,44085.99,60.4,SL,-88.17,2,0.3,1,0,17,60.28,17,5
648,SHORT,2025-11-07T17:40:00.000Z,43939.66,40.0,SL,-87.88,8,74.8,0,1,20,59.07,17,5
649,LONG,2025-11-07T17:49:00.000Z,44122.01,66.7,SL,-88.24,6,22.2,0,0,3,60.02,17,5
650,LONG,2025-11-07T18:16:00.000Z,44147.78,64.5,SL,-88.30,17,55.7,0,1,5,67.20,18,5
652,LONG,2025-11-07T19:59:00.000Z,44114.02,67.4,SL,-88.23,17,82.1,0,1,3,64.14,19,5
653,SHORT,2025-11-07T20:17:00.000Z,43971.85,39.1,SL,-87.94,10,31.1,0,0,2,64.92,20,5
654,SHORT,2025-11-07T21:08:00.000Z,43902.25,31.9,SL,-87.80,28,87.3,0,1,10,69.00,21,5
655,LONG,2025-11-07T21:37:00.000Z,44054.29,62.7,SL,-88.11,1,5.6,1,0,6,60.94,21,5
656,SHORT,2025-11-07T22:12:00.000Z,43884.54,44.6,SL,-87.77,6,12.2,0,0,2,68.08,22,5
657,LONG,2025-11-07T22:51:00.000Z,44238.67,64.4,SL,-88.48,11,34.1,0,0,11,61.84,22,5
659,SHORT,2025-11-07T23:14:00.000Z,43808.32,24.7,SL,-87.62,3,14.5,1,0,11,62.19,23,5
660,SHORT,2025-11-07T23:53:00.000Z,43678.19,34.3,SL,-87.36,7,32.3,0,0,3,63.65,23,5
663,SHORT,2025-11-08T00:45:00.000Z,42951.34,34.7,SL,-85.90,4,21.5,0,0,6,65.25,0,6
664,SHORT,2025-11-08T00:58:00.000Z,42891.49,36.1,SL,-85.78,5,20.0,0,0,19,60.50,0,6
665,LONG,2025-11-08T01:13:00.000Z,43040.01,59.5,SL,-86.08,15,84.5,0,1,3,58.76,1,6
666,SHORT,2025-11-08T02:49:00.000Z,43064.39,36.7,SL,-86.13,3,11.1,1,0,6,56.05,2,6
667,LONG,2025-11-08T02:56:00.000Z,43280.20,67.1,SL,-86.56,19,37.9,0,0,13,54.96,2,6
668,SHORT,2025-11-08T03:23:00.000Z,43161.06,43.5,SL,-86.32,1,0.3,1,0,14,56.01,3,6
669,LONG,2025-11-08T03:31:00.000Z,43383.17,62.8,SL,-86.77,8,53.2,0,1,19,61.54,3,6
670,SHORT,2025-11-08T03:45:00.000Z,43147.63,38.5,SL,-86.30,7,4.0,0,0,5,68.55,3,6
671,SHORT,2025-11-08T05:04:00.000Z,42799.53,28.5,SL,-85.60,11,35.9,0,0,9,55.21,5,6
672,LONG,2025-11-08T05:18:00.000Z,42944.29,60.4,SL,-85.89,2,24.6,1,0,20,56.54,5,6
673,LONG,2025-11-08T05:38:00.000Z,42958.43,68.9,SL,-85.92,1,0.0,1,0,6,64.16,5,6
674,LONG,2025-11-08T05:56:00.000Z,43067.69,66.8,SL,-86.14,6,34.7,0,0,3,66.78,5,6
675,SHORT,2025-11-08T06:08:00.000Z,42859.69,38.3,SL,-85.72,3,30.3,1,0,7,71.02,6,6
679,SHORT,2025-11-08T08:18:00.000Z,42108.12,35.7,SL,-84.22,7,12.6,0,0,5,55.64,8,6
682,LONG,2025-11-08T09:45:00.000Z,41793.40,60.6,SL,-83.59,6,34.7,0,0,8,57.83,9,6
683,LONG,2025-11-08T10:11:00.000Z,41800.58,63.9,SL,-83.60,11,57.7,0,1,4,59.48,10,6
684,SHORT,2025-11-08T11:25:00.000Z,41438.83,33.1,SL,-82.88,6,48.9,0,0,3,58.55,11,6
686,LONG,2025-11-08T12:21:00.000Z,42073.44,75.5,SL,-84.15,16,58.6,0,1,8,60.19,12,6
687,SHORT,2025-11-08T13:58:00.000Z,42405.06,35.0,SL,-84.81,4,20.2,0,0,6,57.20,13,6
690,LONG,2025-11-08T15:17:00.000Z,42102.64,56.8,SL,-84.21,28,91.2,0,1,8,54.69,15,6
692,LONG,2025-11-08T16:49:00.000Z,41940.75,60.3,SL,-83.88,1,12.0,1,0,7,58.71,16,6
