timestamp,dateUTC,hourUTC,dayOfWeek,session,price,atr,atrPercent,range,rangePercent,bbWidth,bbWidthPercent,adx,regime,rsi,ema8,ema21,ema50,trendStrength,bbUpper,bbLower,bbMiddle,distanceFromBBMiddle,distanceFromBBMiddlePercent,pricePosition
1764194220,2025-11-26T21:57:00.000Z,21,Wednesday,NEW_YORK,1.15965,0.000053,0.0046,0.000100,0.0086,0.000126,0.0109,13.95,RANGE_QUIET,53.64,1.159666,1.159637,1.159587,0.50,1.159716,1.159590,1.159653,-0.000003,-0.0003,MIDDLE
1764194280,2025-11-26T21:58:00.000Z,21,Wednesday,NEW_YORK,1.15971,0.000056,0.0049,0.000100,0.0086,0.000134,0.0115,12.99,RANGE_QUIET,60.17,1.159676,1.159644,1.159592,1.00,1.159721,1.159588,1.159655,0.000055,0.0048,UPPER
1764194340,2025-11-26T21:59:00.000Z,21,Wednesday,NEW_YORK,1.1595,0.000068,0.0059,0.000220,0.0190,0.000190,0.0164,13.97,RANGE_QUIET,39.30,1.159637,1.159631,1.159588,0.00,1.159742,1.159553,1.159648,-0.000148,-0.0127,LOWER
1764194400,2025-11-26T22:00:00.000Z,22,Wednesday,ASIAN,1.15917,0.000103,0.0088,0.000550,0.0474,0.000458,0.0395,17.51,RANGE_VOLATILE,24.76,1.159533,1.159589,1.159572,-0.50,1.159853,1.159395,1.159624,-0.000454,-0.0392,LOWER
1764194460,2025-11-26T22:01:00.000Z,22,Wednesday,ASIAN,1.159,0.000109,0.0094,0.000190,0.0164,0.000710,0.0612,20.80,RANGE_VOLATILE,20.54,1.159414,1.159535,1.159549,-1.00,1.159946,1.159237,1.159592,-0.000592,-0.0510,LOWER
1764194520,2025-11-26T22:02:00.000Z,22,Wednesday,ASIAN,1.15895,0.000111,0.0096,0.000140,0.0121,0.000901,0.0777,23.99,RANGE_VOLATILE,19.49,1.159311,1.159482,1.159526,-1.00,1.160008,1.159106,1.159557,-0.000607,-0.0523,LOWER
1764194580,2025-11-26T22:03:00.000Z,22,Wednesday,ASIAN,1.15925,0.000125,0.0107,0.000300,0.0259,0.000934,0.0805,25.03,TREND_DOWN,39.50,1.159298,1.159461,1.159515,-1.00,1.160003,1.159070,1.159537,-0.000287,-0.0247,LOWER
1764194640,2025-11-26T22:04:00.000Z,22,Wednesday,ASIAN,1.15897,0.000136,0.0118,0.000190,0.0164,0.001052,0.0907,26.00,TREND_DOWN,31.60,1.159225,1.159416,1.159494,-1.00,1.160030,1.158978,1.159504,-0.000534,-0.0461,LOWER
1764194700,2025-11-26T22:05:00.000Z,22,Wednesday,ASIAN,1.15929,0.000152,0.0131,0.000070,0.0060,0.001064,0.0917,25.32,RANGE_VOLATILE,45.11,1.159239,1.159405,1.159486,-0.50,1.160020,1.158957,1.159489,-0.000199,-0.0171,MIDDLE
1764194760,2025-11-26T22:06:00.000Z,22,Wednesday,ASIAN,1.1593,0.000146,0.0126,0.000070,0.0060,0.001065,0.0919,24.76,RANGE_VOLATILE,45.47,1.159253,1.159395,1.159478,-0.50,1.160004,1.158938,1.159471,-0.000171,-0.0147,MIDDLE
1764194820,2025-11-26T22:07:00.000Z,22,Wednesday,ASIAN,1.15932,0.000143,0.0123,0.000100,0.0086,0.001060,0.0914,23.80,RANGE_VOLATILE,46.23,1.159268,1.159388,1.159472,-0.50,1.159984,1.158925,1.159455,-0.000135,-0.0116,MIDDLE
1764194880,2025-11-26T22:08:00.000Z,22,Wednesday,ASIAN,1.15934,0.000137,0.0118,0.000060,0.0052,0.001050,0.0905,22.92,RANGE_VOLATILE,47.03,1.159284,1.159384,1.159467,-0.50,1.159964,1.158915,1.159440,-0.000100,-0.0086,MIDDLE
1764194940,2025-11-26T22:09:00.000Z,22,Wednesday,ASIAN,1.15932,0.000132,0.0114,0.000060,0.0052,0.001032,0.0891,22.17,RANGE_VOLATILE,46.29,1.159292,1.159378,1.159461,-0.50,1.159938,1.158906,1.159422,-0.000102,-0.0088,MIDDLE
1764195000,2025-11-26T22:10:00.000Z,22,Wednesday,ASIAN,1.15932,0.000128,0.0111,0.000080,0.0069,0.001010,0.0871,21.47,RANGE_VOLATILE,46.29,1.159298,1.159373,1.159456,-0.50,1.159910,1.158899,1.159405,-0.000085,-0.0073,MIDDLE
1764195060,2025-11-26T22:11:00.000Z,22,Wednesday,ASIAN,1.15946,0.000133,0.0115,0.000200,0.0172,0.000994,0.0857,20.33,RANGE_VOLATILE,52.38,1.159334,1.159381,1.159456,0.00,1.159894,1.158900,1.159397,0.000063,0.0054,MIDDLE
1764195120,2025-11-26T22:12:00.000Z,22,Wednesday,ASIAN,1.15948,0.000129,0.0111,0.000070,0.0060,0.000980,0.0845,19.51,RANGE_VOLATILE,53.20,1.159367,1.159390,1.159457,0.00,1.159881,1.158901,1.159391,0.000089,0.0077,MIDDLE
1764195180,2025-11-26T22:13:00.000Z,22,Wednesday,ASIAN,1.15946,0.000124,0.0107,0.000060,0.0052,0.000935,0.0807,18.83,RANGE_VOLATILE,52.24,1.159387,1.159396,1.159457,0.00,1.159846,1.158910,1.159378,0.000082,0.0071,MIDDLE
1764195240,2025-11-26T22:14:00.000Z,22,Wednesday,ASIAN,1.15946,0.000117,0.0101,0.000030,0.0026,0.000888,0.0766,17.99,RANGE_VOLATILE,52.24,1.159403,1.159402,1.159457,0.50,1.159810,1.158921,1.159366,0.000094,0.0082,MIDDLE
1764195300,2025-11-26T22:15:00.000Z,22,Wednesday,ASIAN,1.15941,0.000115,0.0099,0.000090,0.0078,0.000842,0.0726,17.21,RANGE_VOLATILE,49.63,1.159405,1.159403,1.159455,0.00,1.159773,1.158931,1.159352,0.000058,0.0050,MIDDLE
1764195360,2025-11-26T22:16:00.000Z,22,Wednesday,ASIAN,1.15941,0.000109,0.0094,0.000030,0.0026,0.000789,0.0681,16.48,RANGE_VOLATILE,49.63,1.159406,1.159403,1.159453,0.00,1.159733,1.158944,1.159339,0.000071,0.0062,MIDDLE
1764195420,2025-11-26T22:17:00.000Z,22,Wednesday,ASIAN,1.15937,0.000109,0.0094,0.000110,0.0095,0.000737,0.0635,15.69,RANGE_VOLATILE,47.43,1.159398,1.159400,1.159450,-1.00,1.159693,1.158956,1.159325,0.000045,0.0039,MIDDLE
1764195480,2025-11-26T22:18:00.000Z,22,Wednesday,ASIAN,1.15937,0.000107,0.0092,0.000080,0.0069,0.000649,0.0559,14.96,RANGE_VOLATILE,47.43,1.159392,1.159398,1.159447,-1.00,1.159632,1.158983,1.159308,0.000062,0.0054,MIDDLE
1764195540,2025-11-26T22:19:00.000Z,22,Wednesday,ASIAN,1.15949,0.000111,0.0096,0.000160,0.0138,0.000646,0.0557,14.68,RANGE_VOLATILE,54.45,1.159414,1.159406,1.159449,0.50,1.159630,1.158984,1.159307,0.000183,0.0158,UPPER
1764195600,2025-11-26T22:20:00.000Z,22,Wednesday,ASIAN,1.15951,0.000106,0.0091,0.000040,0.0034,0.000656,0.0566,14.43,RANGE_VOLATILE,55.52,1.159435,1.159415,1.159451,0.50,1.159652,1.158996,1.159324,0.000186,0.0160,UPPER
1764195660,2025-11-26T22:21:00.000Z,22,Wednesday,ASIAN,1.15951,0.000100,0.0087,0.000030,0.0026,0.000604,0.0521,14.19,RANGE_VOLATILE,55.52,1.159452,1.159424,1.159453,0.50,1.159651,1.159048,1.159350,0.000160,0.0138,UPPER
1764195720,2025-11-26T22:22:00.000Z,22,Wednesday,ASIAN,1.15953,0.000099,0.0085,0.000080,0.0069,0.000499,0.0431,14.49,RANGE_VOLATILE,56.69,1.159469,1.159434,1.159456,0.50,1.159628,1.159129,1.159379,0.000151,0.0131,UPPER
1764195780,2025-11-26T22:23:00.000Z,22,Wednesday,ASIAN,1.15954,0.000095,0.0082,0.000040,0.0034,0.000503,0.0434,14.76,RANGE_VOLATILE,57.30,1.159485,1.159443,1.159460,0.50,1.159645,1.159141,1.159393,0.000147,0.0127,UPPER
1764195840,2025-11-26T22:24:00.000Z,22,Wednesday,ASIAN,1.15954,0.000090,0.0078,0.000030,0.0026,0.000339,0.0292,15.02,RANGE_QUIET,57.30,1.159497,1.159452,1.159463,0.50,1.159591,1.159252,1.159422,0.000118,0.0102,UPPER
1764195900,2025-11-26T22:25:00.000Z,22,Wednesday,ASIAN,1.15953,0.000085,0.0073,0.000020,0.0017,0.000328,0.0283,15.09,RANGE_QUIET,56.38,1.159504,1.159459,1.159465,0.50,1.159598,1.159269,1.159434,0.000096,0.0083,UPPER
1764195960,2025-11-26T22:26:00.000Z,22,Wednesday,ASIAN,1.15956,0.000083,0.0071,0.000050,0.0043,0.000322,0.0278,15.52,RANGE_QUIET,58.53,1.159517,1.159468,1.159469,0.50,1.159608,1.159285,1.159447,0.000113,0.0098,UPPER
1764196020,2025-11-26T22:27:00.000Z,22,Wednesday,ASIAN,1.15964,0.000082,0.0071,0.000080,0.0069,0.000342,0.0295,16.57,RANGE_QUIET,63.66,1.159544,1.159484,1.159476,1.00,1.159633,1.159292,1.159463,0.000177,0.0153,UPPER
1764196080,2025-11-26T22:28:00.000Z,22,Wednesday,ASIAN,1.15963,0.000077,0.0067,0.000010,0.0009,0.000352,0.0304,17.54,RANGE_QUIET,62.62,1.159563,1.159497,1.159482,1.00,1.159653,1.159301,1.159477,0.000153,0.0132,UPPER
1764196140,2025-11-26T22:29:00.000Z,22,Wednesday,ASIAN,1.15963,0.000072,0.0062,0.000010,0.0009,0.000345,0.0298,18.45,RANGE_QUIET,62.62,1.159578,1.159509,1.159488,1.00,1.159665,1.159320,1.159493,0.000137,0.0119,UPPER
1764196200,2025-11-26T22:30:00.000Z,22,Wednesday,ASIAN,1.15963,0.000069,0.0059,0.000020,0.0017,0.000326,0.0281,18.86,RANGE_QUIET,62.62,1.159590,1.159520,1.159493,1.00,1.159671,1.159345,1.159508,0.000122,0.0105,UPPER
1764196260,2025-11-26T22:31:00.000Z,22,Wednesday,ASIAN,1.15967,0.000067,0.0058,0.000050,0.0043,0.000352,0.0304,19.73,RANGE_QUIET,65.45,1.159607,1.159534,1.159500,1.00,1.159694,1.159343,1.159519,0.000151,0.0131,UPPER
1764196320,2025-11-26T22:32:00.000Z,22,Wednesday,ASIAN,1.15967,0.000064,0.0055,0.000020,0.0017,0.000374,0.0322,20.65,RANGE_QUIET,65.45,1.159621,1.159546,1.159507,1.00,1.159715,1.159341,1.159528,0.000142,0.0122,UPPER
1764196380,2025-11-26T22:33:00.000Z,22,Wednesday,ASIAN,1.15967,0.000061,0.0052,0.000020,0.0017,0.000388,0.0334,21.51,RANGE_QUIET,65.45,1.159632,1.159558,1.159513,1.00,1.159732,1.159345,1.159539,0.000131,0.0113,UPPER
1764196440,2025-11-26T22:34:00.000Z,22,Wednesday,ASIAN,1.15966,0.000058,0.0050,0.000020,0.0017,0.000394,0.0340,22.31,RANGE_QUIET,63.94,1.159638,1.159567,1.159519,1.00,1.159746,1.159351,1.159549,0.000111,0.0096,UPPER
1764196500,2025-11-26T22:35:00.000Z,22,Wednesday,ASIAN,1.15966,0.000054,0.0047,0.000010,0.0009,0.000384,0.0331,23.05,RANGE_QUIET,63.94,1.159643,1.159575,1.159525,1.00,1.159753,1.159369,1.159561,0.000099,0.0085,UPPER
1764196560,2025-11-26T22:36:00.000Z,22,Wednesday,ASIAN,1.15965,0.000052,0.0045,0.000020,0.0017,0.000365,0.0315,23.44,RANGE_QUIET,62.27,1.159645,1.159582,1.159529,1.00,1.159756,1.159390,1.159573,0.000077,0.0066,MIDDLE
1764196620,2025-11-26T22:37:00.000Z,22,Wednesday,ASIAN,1.15965,0.000049,0.0042,0.000010,0.0009,0.000320,0.0276,23.52,RANGE_QUIET,62.27,1.159646,1.159588,1.159534,1.00,1.159747,1.159427,1.159587,0.000063,0.0054,MIDDLE
1764196680,2025-11-26T22:38:00.000Z,22,Wednesday,ASIAN,1.15964,0.000047,0.0040,0.000020,0.0017,0.000252,0.0218,23.76,RANGE_QUIET,60.44,1.159645,1.159593,1.159538,0.50,1.159727,1.159474,1.159601,0.000039,0.0034,MIDDLE
1764196740,2025-11-26T22:39:00.000Z,22,Wednesday,ASIAN,1.15966,0.000045,0.0039,0.000020,0.0017,0.000236,0.0203,23.99,RANGE_QUIET,62.79,1.159648,1.159599,1.159543,1.00,1.159727,1.159491,1.159609,0.000051,0.0044,MIDDLE
1764196800,2025-11-26T22:40:00.000Z,22,Wednesday,ASIAN,1.15966,0.000043,0.0037,0.000020,0.0017,0.000221,0.0191,24.21,RANGE_QUIET,62.79,1.159651,1.159605,1.159548,1.00,1.159727,1.159506,1.159617,0.000043,0.0038,MIDDLE
1764196860,2025-11-26T22:41:00.000Z,22,Wednesday,ASIAN,1.15966,0.000041,0.0035,0.000010,0.0009,0.000201,0.0174,24.61,RANGE_QUIET,62.79,1.159653,1.159610,1.159552,1.00,1.159725,1.159523,1.159624,0.000036,0.0031,MIDDLE
1764196920,2025-11-26T22:42:00.000Z,22,Wednesday,ASIAN,1.15965,0.000039,0.0033,0.000010,0.0009,0.000183,0.0158,24.61,RANGE_QUIET,60.54,1.159652,1.159613,1.159556,0.50,1.159721,1.159539,1.159630,0.000020,0.0017,MIDDLE
1764196980,2025-11-26T22:43:00.000Z,22,Wednesday,ASIAN,1.15965,0.000037,0.0032,0.000010,0.0009,0.000164,0.0141,24.60,RANGE_QUIET,60.54,1.159652,1.159617,1.159560,0.50,1.159717,1.159554,1.159636,0.000014,0.0013,MIDDLE
1764197040,2025-11-26T22:44:00.000Z,22,Wednesday,ASIAN,1.15966,0.000035,0.0030,0.000010,0.0009,0.000139,0.0120,24.60,RANGE_QUIET,62.12,1.159654,1.159621,1.159564,1.00,1.159711,1.159572,1.159642,0.000018,0.0016,MIDDLE
1764197100,2025-11-26T22:45:00.000Z,22,Wednesday,ASIAN,1.15965,0.000034,0.0029,0.000020,0.0017,0.000095,0.0082,24.16,RANGE_QUIET,59.56,1.159653,1.159623,1.159567,0.50,1.159695,1.159600,1.159648,0.000002,0.0002,MIDDLE
1764197160,2025-11-26T22:46:00.000Z,22,Wednesday,ASIAN,1.15965,0.000032,0.0028,0.000010,0.0009,0.000050,0.0043,23.75,RANGE_QUIET,59.56,1.159652,1.159626,1.159570,0.50,1.159677,1.159627,1.159652,-0.000002,-0.0002,MIDDLE
1764197220,2025-11-26T22:47:00.000Z,22,Wednesday,ASIAN,1.15965,0.000030,0.0026,0.000010,0.0009,0.000049,0.0042,23.36,RANGE_QUIET,59.56,1.159652,1.159628,1.159573,0.50,1.159677,1.159628,1.159653,-0.000003,-0.0002,MIDDLE
1764197280,2025-11-26T22:48:00.000Z,22,Wednesday,ASIAN,1.15966,0.000029,0.0025,0.000010,0.0009,0.000045,0.0038,23.01,RANGE_QUIET,61.54,1.159654,1.159631,1.159577,1.00,1.159676,1.159632,1.159654,0.000006,0.0005,MIDDLE
1764197340,2025-11-26T22:49:00.000Z,22,Wednesday,ASIAN,1.15966,0.000028,0.0024,0.000010,0.0009,0.000039,0.0034,22.68,RANGE_QUIET,61.54,1.159655,1.159633,1.159580,1.00,1.159675,1.159636,1.159656,0.000004,0.0004,MIDDLE
1764197400,2025-11-26T22:50:00.000Z,22,Wednesday,ASIAN,1.15965,0.000026,0.0023,0.000010,0.0009,0.000032,0.0027,22.38,RANGE_QUIET,58.23,1.159654,1.159635,1.159583,0.50,1.159672,1.159641,1.159657,-0.000007,-0.0006,MIDDLE
1764197460,2025-11-26T22:51:00.000Z,22,Wednesday,ASIAN,1.15967,0.000026,0.0022,0.000020,0.0017,0.000032,0.0027,22.51,RANGE_QUIET,62.56,1.159657,1.159638,1.159586,1.00,1.159672,1.159641,1.159657,0.000013,0.0012,UPPER
1764197520,2025-11-26T22:52:00.000Z,22,Wednesday,ASIAN,1.15967,0.000025,0.0022,0.000020,0.0017,0.000032,0.0027,23.02,RANGE_QUIET,62.56,1.159660,1.159641,1.159589,1.00,1.159672,1.159641,1.159657,0.000013,0.0012,UPPER
1764197580,2025-11-26T22:53:00.000Z,22,Wednesday,ASIAN,1.15967,0.000025,0.0022,0.000020,0.0017,0.000032,0.0027,23.49,RANGE_QUIET,62.56,1.159662,1.159644,1.159593,1.00,1.159672,1.159641,1.159657,0.000013,0.0012,UPPER
1764197640,2025-11-26T22:54:00.000Z,22,Wednesday,ASIAN,1.15968,0.000026,0.0023,0.000040,0.0034,0.000038,0.0032,22.61,RANGE_QUIET,64.84,1.159666,1.159647,1.159596,1.00,1.159676,1.159639,1.159658,0.000022,0.0019,UPPER
1764197700,2025-11-26T22:55:00.000Z,22,Wednesday,ASIAN,1.1596,0.000031,0.0026,0.000090,0.0078,0.000063,0.0054,22.05,RANGE_QUIET,42.55,1.159652,1.159643,1.159596,0.50,1.159686,1.159623,1.159655,-0.000055,-0.0047,LOWER
1764197760,2025-11-26T22:56:00.000Z,22,Wednesday,ASIAN,1.15962,0.000030,0.0026,0.000020,0.0017,0.000069,0.0060,21.53,RANGE_QUIET,47.42,1.159645,1.159641,1.159597,0.50,1.159688,1.159618,1.159653,-0.000033,-0.0028,LOWER
1764197820,2025-11-26T22:57:00.000Z,22,Wednesday,ASIAN,1.15956,0.000033,0.0028,0.000070,0.0060,0.000107,0.0092,22.59,RANGE_QUIET,37.23,1.159626,1.159633,1.159596,-0.50,1.159702,1.159595,1.159649,-0.000089,-0.0076,LOWER
1764197880,2025-11-26T22:58:00.000Z,22,Wednesday,ASIAN,1.15955,0.000033,0.0028,0.000030,0.0026,0.000137,0.0118,23.81,RANGE_QUIET,35.85,1.159609,1.159626,1.159594,-0.50,1.159713,1.159575,1.159644,-0.000094,-0.0081,LOWER
1764197940,2025-11-26T22:59:00.000Z,22,Wednesday,ASIAN,1.15956,0.000032,0.0027,0.000020,0.0017,0.000154,0.0133,24.94,RANGE_QUIET,38.32,1.159598,1.159620,1.159593,-0.50,1.159716,1.159562,1.159639,-0.000079,-0.0068,LOWER
1764198000,2025-11-26T23:00:00.000Z,23,Wednesday,ASIAN,1.15976,0.000046,0.0040,0.000230,0.0198,0.000187,0.0161,25.77,TREND_UP,66.26,1.159634,1.159633,1.159599,1.00,1.159737,1.159551,1.159644,0.000116,0.0100,UPPER
1764198060,2025-11-26T23:01:00.000Z,23,Wednesday,ASIAN,1.15977,0.000046,0.0040,0.000050,0.0043,0.000216,0.0187,26.79,TREND_UP,67.06,1.159664,1.159645,1.159606,1.00,1.159758,1.159541,1.159650,0.000120,0.0104,UPPER
1764198120,2025-11-26T23:02:00.000Z,23,Wednesday,ASIAN,1.15978,0.000045,0.0039,0.000030,0.0026,0.000244,0.0211,27.86,TREND_UP,67.89,1.159690,1.159657,1.159613,1.00,1.159778,1.159534,1.159656,0.000124,0.0107,UPPER
1764198180,2025-11-26T23:03:00.000Z,23,Wednesday,ASIAN,1.15978,0.000043,0.0037,0.000020,0.0017,0.000267,0.0230,28.85,TREND_UP,67.89,1.159710,1.159668,1.159619,1.00,1.159796,1.159529,1.159663,0.000117,0.0101,UPPER
1764198240,2025-11-26T23:04:00.000Z,23,Wednesday,ASIAN,1.15977,0.000043,0.0037,0.000040,0.0034,0.000283,0.0244,28.85,TREND_UP,65.97,1.159723,1.159678,1.159625,1.00,1.159810,1.159526,1.159668,0.000102,0.0088,UPPER
1764198300,2025-11-26T23:05:00.000Z,23,Wednesday,ASIAN,1.15978,0.000041,0.0036,0.000020,0.0017,0.000299,0.0258,29.01,TREND_UP,66.97,1.159736,1.159687,1.159631,1.00,1.159824,1.159525,1.159675,0.000105,0.0091,UPPER
1764198360,2025-11-26T23:06:00.000Z,23,Wednesday,ASIAN,1.15979,0.000040,0.0034,0.000020,0.0017,0.000314,0.0271,29.15,TREND_UP,67.99,1.159748,1.159696,1.159637,1.00,1.159839,1.159524,1.159682,0.000108,0.0094,UPPER
1764198420,2025-11-26T23:07:00.000Z,23,Wednesday,ASIAN,1.15979,0.000038,0.0033,0.000020,0.0017,0.000326,0.0281,29.46,TREND_UP,67.99,1.159757,1.159705,1.159643,1.00,1.159852,1.159525,1.159689,0.000101,0.0088,UPPER
1764198480,2025-11-26T23:08:00.000Z,23,Wednesday,ASIAN,1.15976,0.000039,0.0033,0.000040,0.0034,0.000331,0.0285,28.77,TREND_UP,61.42,1.159758,1.159710,1.159648,1.00,1.159859,1.159528,1.159694,0.000066,0.0057,MIDDLE
1764198540,2025-11-26T23:09:00.000Z,23,Wednesday,ASIAN,1.15973,0.000040,0.0035,0.000060,0.0052,0.000331,0.0285,26.78,RANGE_VOLATILE,55.63,1.159752,1.159712,1.159651,0.50,1.159862,1.159532,1.159697,0.000033,0.0028,MIDDLE
1764198600,2025-11-26T23:10:00.000Z,23,Wednesday,ASIAN,1.15975,0.000041,0.0035,0.000050,0.0043,0.000331,0.0285,25.39,RANGE_VOLATILE,58.44,1.159751,1.159715,1.159655,0.50,1.159867,1.159537,1.159702,0.000048,0.0041,MIDDLE
1764198660,2025-11-26T23:11:00.000Z,23,Wednesday,ASIAN,1.15978,0.000041,0.0035,0.000040,0.0034,0.000336,0.0290,24.31,RANGE_QUIET,62.30,1.159758,1.159721,1.159660,1.00,1.159876,1.159539,1.159708,0.000072,0.0063,MIDDLE
1764198720,2025-11-26T23:12:00.000Z,23,Wednesday,ASIAN,1.1598,0.000039,0.0034,0.000020,0.0017,0.000344,0.0296,23.53,RANGE_QUIET,64.66,1.159767,1.159728,1.159665,1.00,1.159886,1.159542,1.159714,0.000086,0.0074,UPPER
1764198780,2025-11-26T23:13:00.000Z,23,Wednesday,ASIAN,1.15978,0.000038,0.0033,0.000020,0.0017,0.000346,0.0298,22.80,RANGE_QUIET,60.58,1.159770,1.159733,1.159670,1.00,1.159892,1.159547,1.159720,0.000060,0.0052,MIDDLE
1764198840,2025-11-26T23:14:00.000Z,23,Wednesday,ASIAN,1.15978,0.000036,0.0031,0.000010,0.0009,0.000348,0.0300,22.13,RANGE_QUIET,60.58,1.159772,1.159737,1.159674,1.00,1.159898,1.159551,1.159725,0.000055,0.0048,MIDDLE
1764198900,2025-11-26T23:15:00.000Z,23,Wednesday,ASIAN,1.15979,0.000035,0.0030,0.000020,0.0017,0.000332,0.0287,21.76,RANGE_QUIET,61.97,1.159776,1.159742,1.159679,1.00,1.159900,1.159568,1.159734,0.000056,0.0048,MIDDLE
1764198960,2025-11-26T23:16:00.000Z,23,Wednesday,ASIAN,1.15978,0.000034,0.0030,0.000030,0.0026,0.000317,0.0274,21.66,RANGE_QUIET,59.70,1.159777,1.159745,1.159683,1.00,1.159901,1.159583,1.159742,0.000038,0.0033,MIDDLE
1764199020,2025-11-26T23:17:00.000Z,23,Wednesday,ASIAN,1.15979,0.000033,0.0029,0.000020,0.0017,0.000272,0.0235,21.57,RANGE_QUIET,61.23,1.159780,1.159750,1.159687,1.00,1.159889,1.159618,1.159754,0.000036,0.0031,MIDDLE
1764199080,2025-11-26T23:18:00.000Z,23,Wednesday,ASIAN,1.15978,0.000032,0.0027,0.000010,0.0009,0.000198,0.0171,21.49,RANGE_QUIET,58.83,1.159780,1.159752,1.159691,1.00,1.159864,1.159666,1.159765,0.000015,0.0013,MIDDLE
1764199140,2025-11-26T23:19:00.000Z,23,Wednesday,ASIAN,1.15978,0.000030,0.0026,0.000010,0.0009,0.000062,0.0054,21.41,RANGE_QUIET,58.83,1.159780,1.159755,1.159694,1.00,1.159807,1.159745,1.159776,0.000004,0.0003,MIDDLE
1764199200,2025-11-26T23:20:00.000Z,23,Wednesday,ASIAN,1.15978,0.000029,0.0025,0.000020,0.0017,0.000061,0.0052,21.65,RANGE_QUIET,58.83,1.159780,1.159757,1.159698,1.00,1.159807,1.159747,1.159777,0.000003,0.0003,MIDDLE
1764199260,2025-11-26T23:21:00.000Z,23,Wednesday,ASIAN,1.1598,0.000029,0.0025,0.000020,0.0017,0.000064,0.0055,21.87,RANGE_QUIET,62.50,1.159784,1.159761,1.159702,1.00,1.159810,1.159747,1.159779,0.000021,0.0019,UPPER
1764199320,2025-11-26T23:22:00.000Z,23,Wednesday,ASIAN,1.1598,0.000028,0.0024,0.000020,0.0017,0.000066,0.0057,22.38,RANGE_QUIET,62.50,1.159788,1.159765,1.159705,1.00,1.159813,1.159746,1.159780,0.000020,0.0018,UPPER
1764199380,2025-11-26T23:23:00.000Z,23,Wednesday,ASIAN,1.1598,0.000028,0.0024,0.000020,0.0017,0.000069,0.0059,22.86,RANGE_QUIET,62.50,1.159791,1.159768,1.159709,1.00,1.159815,1.159746,1.159781,0.000019,0.0017,UPPER
1764199440,2025-11-26T23:24:00.000Z,23,Wednesday,ASIAN,1.15977,0.000028,0.0025,0.000040,0.0034,0.000069,0.0059,22.21,RANGE_QUIET,53.55,1.159786,1.159768,1.159711,0.50,1.159815,1.159746,1.159781,-0.000011,-0.0009,MIDDLE
1764199500,2025-11-26T23:25:00.000Z,23,Wednesday,ASIAN,1.15978,0.000028,0.0024,0.000020,0.0017,0.000069,0.0059,21.59,RANGE_QUIET,55.82,1.159785,1.159769,1.159714,0.50,1.159815,1.159746,1.159781,-0.000001,-0.0000,MIDDLE
1764199560,2025-11-26T23:26:00.000Z,23,Wednesday,ASIAN,1.15979,0.000027,0.0024,0.000020,0.0017,0.000069,0.0059,21.43,RANGE_QUIET,58.03,1.159786,1.159771,1.159717,1.00,1.159815,1.159746,1.159781,0.000009,0.0008,MIDDLE
1764199620,2025-11-26T23:27:00.000Z,23,Wednesday,ASIAN,1.15977,0.000027,0.0023,0.000010,0.0009,0.000069,0.0059,20.72,RANGE_QUIET,52.38,1.159782,1.159771,1.159719,0.50,1.159814,1.159745,1.159780,-0.000010,-0.0008,MIDDLE
1764199680,2025-11-26T23:28:00.000Z,23,Wednesday,ASIAN,1.15979,0.000027,0.0023,0.000030,0.0026,0.000067,0.0058,20.84,RANGE_QUIET,56.90,1.159784,1.159773,1.159722,1.00,1.159814,1.159748,1.159781,0.000009,0.0008,MIDDLE
1764199740,2025-11-26T23:29:00.000Z,23,Wednesday,ASIAN,1.1598,0.000026,0.0022,0.000010,0.0009,0.000050,0.0043,20.95,RANGE_QUIET,59.00,1.159788,1.159775,1.159725,1.00,1.159809,1.159760,1.159785,0.000015,0.0013,UPPER
1764199800,2025-11-26T23:30:00.000Z,23,Wednesday,ASIAN,1.15995,0.000036,0.0031,0.000170,0.0147,0.000148,0.0127,24.01,RANGE_QUIET,77.03,1.159824,1.159791,1.159734,1.00,1.159868,1.159721,1.159795,0.000155,0.0134,UPPER
1764199860,2025-11-26T23:31:00.000Z,23,Wednesday,ASIAN,1.15993,0.000036,0.0031,0.000040,0.0034,0.000188,0.0162,26.85,TREND_UP,72.45,1.159847,1.159804,1.159742,1.00,1.159896,1.159708,1.159802,0.000128,0.0110,UPPER
1764199920,2025-11-26T23:32:00.000Z,23,Wednesday,ASIAN,1.15993,0.000035,0.0030,0.000020,0.0017,0.000219,0.0189,29.49,TREND_UP,72.45,1.159866,1.159815,1.159749,1.00,1.159918,1.159699,1.159809,0.000121,0.0105,UPPER
1764199980,2025-11-26T23:33:00.000Z,23,Wednesday,ASIAN,1.15992,0.000036,0.0031,0.000040,0.0034,0.000237,0.0205,30.64,TREND_UP,70.04,1.159878,1.159825,1.159756,1.00,1.159934,1.159697,1.159816,0.000104,0.0090,UPPER
1764200040,2025-11-26T23:34:00.000Z,23,Wednesday,ASIAN,1.15996,0.000037,0.0032,0.000060,0.0052,0.000266,0.0229,32.13,TREND_UP,73.80,1.159896,1.159837,1.159764,1.00,1.159958,1.159691,1.159825,0.000135,0.0117,UPPER
1764200100,2025-11-26T23:35:00.000Z,23,Wednesday,ASIAN,1.15998,0.000040,0.0034,0.000070,0.0060,0.000296,0.0255,33.97,TREND_UP,75.46,1.159915,1.159850,1.159772,1.00,1.159982,1.159686,1.159834,0.000146,0.0126,UPPER
