tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764468600043_578,R_100,1761917160,2025-10-31T13:26:00.000Z,13,5,26,1,PUT,0,824.200000,824.600000,825.680000,824.200000,824.200000,67.420000,71.010000,824.892420,820.688000,816.483580,62.250000,60.900000,16.302500,821.037500,821.182000,0.010246,1.024609,0.835311,0.084011,0.936231,-3.590000,1.350000,5.170000,-0.017597,0.385183,1.611223,0.270270,0.729730,0,RANGE,1,MEAN_REVERSION,0,80,-0.070322,0.339660,0.567385,0,TIMEOUT,11.065275,30
R_100_1764468600043_579,R_100,1761922680,2025-10-31T14:58:00.000Z,14,5,58,1,PUT,0,831.380000,831.290000,831.610000,830.660000,831.380000,68.640000,68.390000,833.096088,828.365500,823.634912,68.270000,67.070000,15.106427,821.207500,820.907000,0.011421,1.142150,0.637236,0.206414,0.931594,0.250000,1.200000,0.370000,0.036606,1.238725,1.603310,0.094737,0.242105,0.663158,RANGE,1,MEAN_REVERSION,0,80,0.010827,0.159025,0.618442,0,SL,-20.000000,8
R_100_1764468600043_580,R_100,1761940980,2025-10-31T20:03:00.000Z,20,5,3,1,CALL,1,848.840000,851.280000,851.680000,848.780000,848.840000,28.700000,34.390000,860.834142,855.579500,850.324858,41.370000,51.900000,41.222426,848.393000,847.934500,0.012283,1.228323,-1.282580,1.413004,-0.174928,-5.690000,-10.530000,-12.670000,0.054073,0.052688,1.644209,0.841379,0.137931,0.020690,BULLISH_TREND,2,MOMENTUM,1,85,-0.306536,-0.604215,-0.923256,0,SL,-20.000000,6
R_100_1764468600043_581,R_100,1761941700,2025-10-31T20:15:00.000Z,20,5,15,1,CALL,1,844.640000,846.110000,846.110000,844.350000,844.640000,28.290000,32.210000,857.230549,849.149000,841.067451,37.250000,40.520000,37.943585,848.770000,848.393000,0.019034,1.903447,-0.557938,1.490641,0.422967,-3.920000,-3.270000,-8.960000,0.044437,-0.486586,1.602940,0.835227,0,0.164773,BULLISH_TREND,2,MOMENTUM,1,85,-0.183174,-0.126521,-1.077485,0,TIMEOUT,11.934078,30
R_100_1764468600043_582,R_100,1761957900,2025-11-01T00:45:00.000Z,0,6,45,1,PUT,0,822.660000,820.770000,822.660000,820.490000,822.660000,71.070000,66.260000,822.233106,817.138000,812.042894,56.670000,53.120000,37.920816,827.734500,829.170500,0.012471,1.247061,1.083785,-0.051892,1.290582,4.810000,3.550000,14.400000,-0.173185,-0.613059,1.556486,0.870968,0,0.129032,BEARISH_TREND,0,MOMENTUM,1,85,0.222945,0.464060,1.117298,0,SL,-20.000000,8
R_100_1764468600043_583,R_100,1761963300,2025-11-01T02:15:00.000Z,2,6,15,1,PUT,0,825.460000,824.560000,825.460000,823.870000,825.460000,70.840000,68.510000,825.194001,820.104500,815.014999,62.970000,59.130000,25.894624,820.451500,821.055500,0.012412,1.241183,1.052264,-0.032224,1.265355,2.330000,3.840000,7.870000,-0.073564,0.610457,1.600171,0.566038,0,0.433962,BEARISH_TREND,0,MOMENTUM,1,85,0.111577,0.457588,0.719898,0,SL,-20.000000,26
R_100_1764468600044_584,R_100,1761971940,2025-11-01T04:39:00.000Z,4,6,39,1,CALL,1,832.610000,834.530000,835.040000,832.540000,832.610000,26.770000,30.270000,845.848120,840.018000,834.187880,44.910000,52.040000,34.891106,827.659000,826.502000,0.013881,1.388094,-1.270643,1.589955,-0.189510,-3.500000,-7.130000,-18.140000,0.139988,0.598193,1.722883,0.768000,0.204000,0.028000,BULLISH_TREND,2,MOMENTUM,1,85,-0.230070,-0.536376,-1.102282,1,TP,32.000000,7
R_100_1764468600044_585,R_100,1761982680,2025-11-01T07:38:00.000Z,7,6,38,1,CALL,1,861,861.520000,861.520000,860.300000,861,29.870000,31.170000,872.384705,866.615000,860.845295,49.570000,53.640000,45.317975,851.476500,849.819500,0.013315,1.331550,-0.973187,1.322265,0.017968,-1.300000,-4.070000,-19.700000,0.194983,1.118469,1.616216,0.426230,0,0.573770,BULLISH_TREND,2,MOMENTUM,1,85,-0.068478,-0.542913,-0.944536,1,TP,32.000000,19
R_100_1764468600044_586,R_100,1761991440,2025-11-01T10:04:00.000Z,10,6,4,1,CALL,1,863.460000,865.290000,865.290000,863.360000,863.460000,29.080000,32.640000,875.662798,870.518000,865.373202,40.060000,53.970000,31.158096,867.636500,866.752500,0.011820,1.182008,-1.371871,1.413244,-0.221574,-3.560000,-13.910000,-10.980000,0.101990,-0.481365,1.848292,0.948187,0,0.051813,BULLISH_TREND,2,MOMENTUM,1,85,-0.235702,-1.098448,-1.196906,0,TIMEOUT,-3.937646,30
R_100_1764468600044_587,R_100,1762014660,2025-11-01T16:31:00.000Z,16,6,31,1,PUT,0,845.360000,843.480000,845.410000,843.400000,845.360000,70.570000,65.640000,843.812872,840.490000,837.167128,49.790000,45.190000,32.064712,851.278000,851.506000,0.007907,0.790699,1.465600,-0.183014,0.969158,4.930000,4.600000,20.780000,-0.026776,-0.695190,1.779553,0.935323,0.024876,0.039801,BEARISH_TREND,0,MOMENTUM,1,85,0.239524,0.736433,0.695636,0,SL,-20.000000,8
R_100_1764468600044_588,R_100,1762015440,2025-11-01T16:44:00.000Z,16,6,44,1,PUT,0,849.790000,848.920000,850.420000,848.850000,849.790000,70.240000,68.790000,852.629459,845.366500,838.103541,56.180000,56.400000,32.064712,851.278000,851.506000,0.017183,1.718298,0.609049,0.334137,1.375217,1.450000,-0.220000,14.060000,-0.026776,-0.174796,1.681409,0.554140,0.401274,0.044586,BEARISH_TREND,0,MOMENTUM,1,85,0.070656,-0.016472,0.928774,0,TIMEOUT,-4.848257,30
R_100_1764468600044_589,R_100,1762018740,2025-11-01T17:39:00.000Z,17,6,39,1,PUT,0,855.360000,855.730000,856.220000,854.460000,855.360000,63.410000,65.520000,856.932717,851.927000,846.921283,60.500000,58.730000,24.679605,850.534500,850.441000,0.011752,1.175152,0.685816,0.183866,0.986569,-2.110000,1.770000,2.910000,0.010994,0.567349,1.651485,0.210227,0.278409,0.511364,RANGE,1,MEAN_REVERSION,0,80,-0.051414,0.173326,0.445060,0,TIMEOUT,2.057613,30
R_100_1764468600044_590,R_100,1762047780,2025-11-02T01:43:00.000Z,1,0,43,1,CALL,1,883.590000,884.550000,884.880000,883.490000,883.590000,29.430000,30.840000,894.300099,889.371500,884.442901,50.800000,58.710000,42.030772,870.270000,867.834000,0.011083,1.108333,-1.173051,1.212112,-0.096527,-1.410000,-7.910000,-21.370000,0.280699,1.530559,1.878038,0.690647,0.237410,0.071942,BULLISH_TREND,2,MOMENTUM,1,85,-0.072379,-0.638726,-0.715763,0,SL,-20.000000,10
R_100_1764468600044_591,R_100,1762049880,2025-11-02T02:18:00.000Z,2,0,18,1,CALL,1,876.150000,876.790000,877.630000,876.150000,876.150000,28.080000,30.300000,883.143063,879.473000,875.802937,41.460000,43.460000,34.689790,874.613500,873.587500,0.008346,0.834605,-0.905434,0.798158,0.039612,-2.220000,-2,-13.380000,0.117447,0.175678,1.555061,0.432432,0.567568,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.076412,-0.318562,-0.709421,0,TIMEOUT,6.848142,30
R_100_1764468600044_592,R_100,1762057980,2025-11-02T04:33:00.000Z,4,0,33,1,CALL,1,887.770000,889.050000,889.940000,887.770000,887.770000,27.750000,30.400000,899.497848,894.071500,888.645152,53.430000,61.840000,27.464416,883.909500,883.218000,0.012139,1.213851,-1.161278,1.321046,-0.098579,-2.650000,-8.410000,-25.680000,0.078293,0.436753,1.741350,0.589862,0.410138,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.132741,-0.783433,-0.870954,1,TP,32.000000,30
R_100_1764468600044_593,R_100,1762076160,2025-11-02T09:36:00.000Z,9,0,36,1,PUT,0,867.710000,865.620000,867.710000,864.880000,867.710000,71.600000,66.660000,866.175598,862.080000,857.984402,57.740000,54.770000,27.778421,869.974000,871.136500,0.009502,0.950166,1.374647,-0.176834,1.120835,4.940000,2.970000,13.860000,-0.133446,-0.260238,1.690069,0.738516,0,0.261484,BEARISH_TREND,0,MOMENTUM,1,85,0.248394,0.463118,0.851949,0,SL,-20.000000,19
R_100_1764468600044_594,R_100,1762087920,2025-11-02T12:52:00.000Z,12,0,52,1,PUT,0,852.120000,849.600000,852.120000,849.370000,852.120000,73.070000,65.300000,851.426852,845.463500,839.500148,57.790000,50.590000,28.298821,854.786000,855.204500,0.014107,1.410671,1.116235,-0.081344,1.480995,7.770000,7.200000,15.280000,-0.048936,-0.311891,1.587221,0.916364,0,0.083636,BEARISH_TREND,0,MOMENTUM,1,85,0.343853,0.558185,0.750795,0,SL,-20.000000,11
R_100_1764468600044_595,R_100,1762112160,2025-11-02T19:36:00.000Z,19,0,36,1,CALL,1,897.760000,897.920000,899.290000,897.150000,897.760000,29.330000,30.080000,908.728838,902.972000,897.215162,48.730000,41.290000,50.852455,898.624500,897.513000,0.012751,1.275087,-0.905358,1.221801,0.060689,-0.750000,7.440000,-19.400000,0.123842,-0.096203,1.707286,0.074766,0.640187,0.285047,BULLISH_TREND,2,MOMENTUM,1,85,-0.040084,-0.314238,-0.940107,1,TP,32.000000,15
R_100_1764468600044_596,R_100,1762125300,2025-11-02T23:15:00.000Z,23,0,15,0,PUT,0,906.180000,906.820000,906.910000,905.940000,906.180000,56.980000,59.490000,908.503826,904.687000,900.870174,60.070000,55.480000,21.285800,905.142500,904.913500,0.008438,0.843789,0.391163,0.256442,0.585957,-2.510000,4.590000,-3.090000,0.025306,0.114623,1.601283,0.659794,0.092784,0.247423,BULLISH_TREND,2,MEAN_REVERSION,0,80,-0.061760,0.002207,0.414432,0,SL,-20.000000,5
R_100_1764468600044_597,R_100,1762145220,2025-11-03T04:47:00.000Z,4,1,47,1,CALL,1,925.630000,927.240000,927.410000,925.630000,925.630000,25.890000,30.010000,935.972451,930.865000,925.757549,44.110000,48.690000,37.899786,923.713500,923.005500,0.010974,1.097356,-1.024973,1.117342,-0.013780,-4.120000,-4.580000,-18.220000,0.076706,0.207478,1.703145,0.904494,0.095506,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.173634,-0.341301,-0.778227,1,TP,32.000000,26
R_100_1764468600044_598,R_100,1762154580,2025-11-03T07:23:00.000Z,7,1,23,1,CALL,1,927.060000,927.120000,928.040000,926.590000,927.060000,29.340000,30.120000,937.596493,932.476500,927.356507,41.270000,50.590000,28.944729,929.919500,929.479500,0.010981,1.098150,-1.057912,1.136549,-0.031984,-0.780000,-9.320000,-11.930000,0.047338,-0.307500,1.848143,0.041379,0.634483,0.324138,BULLISH_TREND,2,MOMENTUM,1,85,-0.042051,-0.672852,-0.631331,0,SL,-20.000000,16
R_100_1764468600044_599,R_100,1762163700,2025-11-03T09:55:00.000Z,9,1,55,1,PUT,0,894.220000,892.560000,894.520000,892.560000,894.220000,73.150000,69.340000,893.280454,888.010500,882.740546,43.730000,40.120000,40.950576,915.157000,916.736500,0.011869,1.186913,1.178283,-0.105069,1.283739,3.810000,3.610000,29.420000,-0.172296,-2.287804,1.731625,0.846939,0.153061,0,BEARISH_TREND,0,MOMENTUM,1,85,0.181492,0.425637,0.944855,0,SL,-20.000000,18
R_100_1764468600044_600,R_100,1762165080,2025-11-03T10:18:00.000Z,10,1,18,1,PUT,0,902.990000,903.890000,903.900000,902.700000,902.990000,75.590000,81.400000,904.548567,897.172000,889.795433,56.240000,54.310000,35.887168,912.220500,913.440500,0.016444,1.644404,0.788714,0.172601,1.461209,-5.810000,1.930000,19.350000,-0.133561,-1.011872,1.637536,0.750000,0.008333,0.241667,BEARISH_TREND,0,MOMENTUM,1,85,-0.106201,0.382413,1.139087,0,SL,-20.000000,30
R_100_1764468600044_601,R_100,1762167360,2025-11-03T10:56:00.000Z,10,1,56,1,PUT,0,913.890000,911.570000,914.140000,911.340000,913.890000,74.580000,69.350000,914.465502,906.989000,899.512498,71.370000,65.870000,31.291692,910.874000,911.174500,0.016486,1.648642,0.923025,0.062973,1.573220,5.230000,5.500000,3.210000,-0.032979,0.331111,1.785269,0.828571,0.089286,0.082143,BEARISH_TREND,0,MOMENTUM,1,85,0.280908,0.239111,1.108566,0,SL,-20.000000,18
R_100_1764468600044_602,R_100,1762168740,2025-11-03T11:19:00.000Z,11,1,19,1,PUT,0,922.500000,920.760000,922.790000,920.760000,922.500000,72.340000,69.310000,922.681658,916.940000,911.198342,73.080000,68.540000,29.933348,909.360000,910.189500,0.012524,1.252352,0.968361,0.019692,1.225112,3.030000,4.540000,-0.740000,-0.091135,1.444972,1.819694,0.857143,0.142857,0,BEARISH_TREND,0,MOMENTUM,1,85,0.171568,0.604170,0.947649,0,TIMEOUT,21.723577,30
R_100_1764468600044_603,R_100,1762176720,2025-11-03T13:32:00.000Z,13,1,32,1,CALL,1,910.660000,912.660000,912.760000,910.510000,910.660000,27.480000,32.510000,923.365427,917.363000,911.360573,42.660000,52.340000,20.038775,908.107500,907.214500,0.013086,1.308626,-1.116715,1.395189,-0.076930,-5.030000,-9.680000,-15.180000,0.098433,0.281079,1.934393,0.888889,0.044444,0.066667,BULLISH_TREND,2,MOMENTUM,1,85,-0.279235,-0.836292,-1.024900,1,TP,32.000000,18
R_100_1764468600044_604,R_100,1762181160,2025-11-03T14:46:00.000Z,14,1,46,1,PUT,0,918.150000,919.710000,920.110000,918.020000,918.150000,61.570000,69.030000,920.261861,915.066500,909.871139,52.630000,56.660000,15.077205,914.964000,913.752000,0.011355,1.135515,0.593510,0.230013,0.901689,-7.460000,-4.030000,8.940000,0.132640,0.348210,1.610153,0.746411,0.191388,0.062201,RANGE,1,MEAN_REVERSION,0,80,-0.157677,0.235810,0.415596,0,TIMEOUT,-2.526820,30
R_100_1764468600044_605,R_100,1762185900,2025-11-03T16:05:00.000Z,16,1,5,1,CALL,1,911.770000,909.660000,911.770000,909.450000,911.770000,40.420000,28.860000,920.644194,914.767000,908.889806,45.420000,40.070000,11.321586,916.639000,917.022500,0.012850,1.284960,-0.509937,0.973293,0.315890,11.560000,5.350000,-5,-0.041820,-0.531180,1.712079,0.909483,0,0.090517,RANGE,1,MEAN_REVERSION,0,80,0.271638,-0.019738,-0.557325,0,SL,-20.000000,10
R_100_1764468600044_606,R_100,1762187040,2025-11-03T16:24:00.000Z,16,1,24,1,CALL,1,902.370000,902.350000,902.470000,901.010000,902.370000,29.990000,30.040000,915.705842,908.532500,901.359158,34.280000,39.300000,14.034238,915.569500,916.639000,0.015791,1.579105,-0.859084,1.477868,0.112021,-0.050000,-5.020000,-4.290000,-0.116676,-1.441671,1.858947,0.013699,0.068493,0.917808,RANGE,1,MEAN_REVERSION,0,80,-0.003324,-0.553235,-1.122057,0,TIMEOUT,3.723528,30
R_100_1764468600044_607,R_100,1762198500,2025-11-03T19:35:00.000Z,19,1,35,1,PUT,0,903.680000,904.460000,904.680000,902.830000,903.680000,61.120000,66.270000,906.397834,899.880000,893.362166,52.440000,55.550000,13.952094,906.150500,906.844500,0.014486,1.448601,0.583016,0.300752,1.141757,-5.150000,-3.110000,8.680000,-0.076529,-0.272637,1.786452,0.421622,0.118919,0.459459,RANGE,1,MEAN_REVERSION,0,80,-0.127096,0.310807,0.732352,1,TP,32.000000,21
R_100_1764468600045_608,R_100,1762227360,2025-11-04T03:36:00.000Z,3,2,36,1,PUT,0,869.260000,868.320000,869.670000,867.990000,869.260000,70.790000,69.260000,869.500626,862.664500,855.828374,55.530000,56.750000,46.718805,868.740500,869.570500,0.015849,1.584886,0.964801,0.027682,1.545179,1.530000,-1.220000,15.260000,-0.095449,0.059799,1.744065,0.559524,0.244048,0.196429,BEARISH_TREND,0,MOMENTUM,1,85,0.086355,0.640246,1.180277,1,TP,32.000000,20
R_100_1764468600045_609,R_100,1762231560,2025-11-04T04:46:00.000Z,4,2,46,1,PUT,0,864.500000,863.270000,864.510000,863.270000,864.500000,70.330000,67.970000,865.248000,857.267000,849.286000,59.670000,52.020000,36.686671,863.963500,864.529000,0.018620,1.861964,0.906277,0.086524,1.759861,2.360000,7.650000,10.660000,-0.065411,0.062098,1.661783,0.991935,0.008065,0,BEARISH_TREND,0,MOMENTUM,1,85,0.144802,0.605144,1.411193,0,TIMEOUT,16.148062,30
R_100_1764468600045_610,R_100,1762244940,2025-11-04T08:29:00.000Z,8,2,29,1,CALL,1,880.530000,881.330000,881.480000,879.840000,880.530000,28.800000,31.120000,890.328419,885.267000,880.205581,43.920000,48.430000,33.880240,874.160500,873.291000,0.011435,1.143479,-0.935904,1.112787,0.036844,-2.320000,-4.510000,-15.120000,0.099566,0.728642,1.680450,0.487805,0.091463,0.420732,BULLISH_TREND,2,MOMENTUM,1,85,-0.104373,-0.289891,-0.798765,0,SL,-20.000000,17
R_100_1764468600045_611,R_100,1762246260,2025-11-04T08:51:00.000Z,8,2,51,1,CALL,1,875.070000,875.160000,875.240000,873.820000,875.070000,29.840000,30.240000,884.003988,878.710500,873.417012,40.730000,36.460000,28.671634,875.457500,874.633500,0.012048,1.204831,-0.687732,1.020946,0.188898,-0.400000,4.270000,-10.890000,0.094211,-0.044263,1.650228,0.063380,0.056338,0.880282,BULLISH_TREND,2,MOMENTUM,1,85,-0.017139,0.014858,-0.670844,1,TP,32.000000,29
R_100_1764468600045_612,R_100,1762257900,2025-11-04T12:05:00.000Z,12,2,5,1,CALL,1,868.400000,867.370000,868.400000,866.400000,868.400000,40.470000,34.990000,877.475305,871.818000,866.160695,41.710000,34.590000,17.064745,880.326000,881.303000,0.012978,1.297818,-0.604175,1.045060,0.257866,5.480000,7.120000,-1.240000,-0.110859,-1.354725,1.905806,0.515000,0,0.485000,RANGE,1,MEAN_REVERSION,0,80,0.153390,-0.193086,-0.729326,0,SL,-20.000000,11
R_100_1764468600045_613,R_100,1762270260,2025-11-04T15:31:00.000Z,15,2,31,1,PUT,0,851.990000,850.470000,852.610000,849.820000,851.990000,71.180000,67.850000,851.539595,846.252000,840.964405,57.740000,51.450000,30.180289,856.268000,857.812000,0.012497,1.249650,1.085181,-0.052865,1.294099,3.330000,6.290000,13.440000,-0.179993,-0.499610,1.604989,0.544803,0.222222,0.232975,BEARISH_TREND,0,MOMENTUM,1,85,0.166947,0.419599,1.034070,0,SL,-20.000000,24
R_100_1764468600045_614,R_100,1762274160,2025-11-04T16:36:00.000Z,16,2,36,1,PUT,0,863.960000,864.720000,864.970000,863.910000,863.960000,68.920000,72.850000,864.717040,858.913000,853.108960,71.710000,69.110000,28.381129,853.685500,853.818500,0.013515,1.351485,0.869567,0.087624,1.255966,-3.930000,2.600000,-2.790000,-0.015577,1.203546,1.667562,0.716981,0.235849,0.047170,RANGE,1,MEAN_REVERSION,0,80,-0.093667,0.587955,0.428935,0,SL,-20.000000,5
R_100_1764468600045_615,R_100,1762283760,2025-11-04T19:16:00.000Z,19,2,16,1,CALL,1,866.120000,867.930000,867.930000,865.830000,866.120000,28.480000,32.490000,877.647019,872.837000,868.026981,37.860000,44.280000,32.031397,865.368000,863.995000,0.011022,1.102157,-1.396460,1.330880,-0.220175,-4.010000,-6.420000,-9.380000,0.158913,0.086899,1.774936,0.861905,0,0.138095,BULLISH_TREND,2,MOMENTUM,1,85,-0.236129,-0.831253,-0.700503,0,TIMEOUT,14.917102,30
R_100_1764468600045_616,R_100,1762289700,2025-11-04T20:55:00.000Z,20,2,55,1,CALL,1,857.840000,860.010000,860.320000,857.810000,857.840000,27.490000,32.030000,870.857936,864.410000,857.962064,40.470000,36.030000,21.544255,870.824000,870.524500,0.014919,1.491870,-1.018931,1.517525,-0.014229,-4.540000,4.440000,-12.980000,0.034405,-1.491002,1.740786,0.864542,0.123506,0.011952,BULLISH_TREND,2,MOMENTUM,1,85,-0.260441,-0.355442,-1.136337,1,TP,32.000000,16
R_100_1764468600045_617,R_100,1762305000,2025-11-05T01:10:00.000Z,1,3,10,1,PUT,0,865.150000,867.450000,868.010000,865.120000,865.150000,58.440000,71.530000,867.492798,863.556000,859.619202,46.740000,59.530000,12.808625,863.015500,863.346500,0.009118,0.911764,0.404898,0.270797,0.639288,-13.090000,-12.790000,11.700000,-0.038339,0.247330,1.530405,0.795848,0.193772,0.010381,RANGE,1,MEAN_REVERSION,0,80,-0.234092,-0.031199,0.373580,1,TP,32.000000,9
R_100_1764468600045_618,R_100,1762308780,2025-11-05T02:13:00.000Z,2,3,13,1,PUT,0,878.670000,878.500000,879.590000,878.320000,878.670000,71.450000,71.240000,879.551184,873.797500,868.043816,68.320000,66.430000,17.849433,864.219500,863.485000,0.013169,1.316938,0.846849,0.100286,1.209349,0.210000,1.890000,3.130000,0.085062,1.672087,1.721396,0.133858,0.724409,0.141732,RANGE,1,MEAN_REVERSION,0,80,0.011382,0.295635,0.899132,1,TP,32.000000,23
R_100_1764468600045_619,R_100,1762316520,2025-11-05T04:22:00.000Z,4,3,22,1,CALL,1,867.040000,868.280000,868.380000,867,867.040000,29.890000,32.630000,875.967801,871.566500,867.165199,41.610000,44.080000,23.789320,868.561500,867.961500,0.010100,1.009975,-1.028446,1.029687,-0.014440,-2.740000,-2.470000,-11.720000,0.069127,-0.175175,1.645761,0.898551,0.072464,0.028986,BULLISH_TREND,2,MOMENTUM,1,85,-0.131309,-0.381451,-0.601864,1,TP,32.000000,14
R_100_1764468600045_620,R_100,1762347900,2025-11-05T13:05:00.000Z,13,3,5,1,CALL,1,922.760000,924.230000,924.330000,922.700000,922.760000,28.850000,31.680000,934.568427,929.336000,924.103573,44.250000,47.930000,45.205191,921.165000,920.463500,0.011261,1.126057,-1.256778,1.279686,-0.145604,-2.830000,-3.680000,-15.400000,0.076212,0.173150,1.808943,0.901840,0.061350,0.036810,BULLISH_TREND,2,MOMENTUM,1,85,-0.147167,-0.753950,-0.623553,0,SL,-20.000000,6
R_100_1764468600045_621,R_100,1762348680,2025-11-05T13:18:00.000Z,13,3,18,1,CALL,1,915.290000,917.280000,917.280000,915.290000,915.290000,27.540000,31.670000,931.562557,921.941500,912.320443,35.090000,38.030000,42.033765,921.372500,921.165000,0.020871,2.087130,-0.691348,1.777858,0.324439,-4.130000,-2.940000,-7.550000,0.022526,-0.660156,1.847384,1,0,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.240872,-0.320181,-1.184333,0,SL,-20.000000,6
R_100_1764468600045_622,R_100,1762349340,2025-11-05T13:29:00.000Z,13,3,29,1,CALL,1,909.050000,912.250000,912.790000,908.460000,909.050000,29.910000,35.760000,921.086309,914.758500,908.430691,29.990000,30.240000,42.033765,921.372500,921.165000,0.013835,1.383493,-0.902129,1.324054,0.068127,-5.850000,-0.250000,-0.080000,0.022526,-1.337407,2.089690,0.739030,0.124711,0.136259,BULLISH_TREND,2,MOMENTUM,1,85,-0.362795,-0.031891,-0.866957,0,SL,-20.000000,17
R_100_1764468600045_623,R_100,1762357500,2025-11-05T15:45:00.000Z,15,3,45,1,PUT,0,898,897.140000,898.580000,897.050000,898,71.750000,69.620000,897.201906,891.353500,885.505094,47.980000,44.940000,38.752342,910.643500,911.885000,0.013123,1.312253,1.136464,-0.088875,1.391415,2.130000,3.040000,23.770000,-0.136147,-1.388414,1.648369,0.562092,0.379085,0.058824,BEARISH_TREND,0,MOMENTUM,1,85,0.103671,0.501388,1.035104,1,TP,32.000000,21
R_100_1764468600045_624,R_100,1762366800,2025-11-05T18:20:00.000Z,18,3,20,1,PUT,0,890.710000,887.910000,890.710000,887.620000,890.710000,70.720000,64.170000,890.231731,884.252000,878.272269,54.580000,50.850000,41.190094,893.006500,893.982000,0.013525,1.352495,1.079982,-0.053695,1.396384,6.550000,3.730000,16.140000,-0.109119,-0.257165,1.834633,0.906149,0,0.093851,BEARISH_TREND,0,MOMENTUM,1,85,0.325516,0.545221,1.144635,0,TIMEOUT,-16.032154,30
R_100_1764468600045_625,R_100,1762382820,2025-11-05T22:47:00.000Z,22,3,47,0,PUT,0,890.370000,889.920000,890.610000,889.830000,890.370000,71.330000,70.640000,891.615356,886.527000,881.438644,53.610000,55.520000,27.630237,891.507000,891.598500,0.011479,1.147930,0.755254,0.139869,1.003106,0.690000,-1.910000,17.720000,-0.010262,-0.127537,1.466874,0.576923,0.307692,0.115385,RANGE,1,MEAN_REVERSION,0,80,0.026962,0.149600,0.573823,1,TP,32.000000,12
R_100_1764468600045_626,R_100,1762392360,2025-11-06T01:26:00.000Z,1,4,26,1,PUT,0,865.870000,863.620000,865.870000,863.460000,865.870000,72.110000,66.720000,864.734268,858.308500,851.882732,47.190000,38.830000,38.378169,878.975000,880.751500,0.014973,1.497310,1.176747,-0.131167,1.615400,5.390000,8.360000,24.920000,-0.201703,-1.490941,1.679259,0.933610,0,0.066390,BEARISH_TREND,0,MOMENTUM,1,85,0.303504,0.626395,1.286745,1,TP,32.000000,28
R_100_1764468600045_627,R_100,1762402680,2025-11-06T04:18:00.000Z,4,4,18,1,PUT,0,859.590000,857.230000,859.590000,857.020000,859.590000,71.060000,61.390000,858.293114,854.111000,849.928886,52.910000,44.300000,32.956811,864.230000,864.888000,0.009793,0.979290,1.310103,-0.150873,1.123921,9.670000,8.610000,18.150000,-0.076079,-0.536894,1.649755,0.918288,0,0.081712,BEARISH_TREND,0,MOMENTUM,1,85,0.343197,0.433472,0.910980,0,SL,-20.000000,5
R_100_1764468600045_628,R_100,1762403280,2025-11-06T04:28:00.000Z,4,4,28,1,PUT,0,871.450000,870.230000,871.990000,869.850000,871.450000,85.720000,84.190000,872.250237,860.659500,849.068763,64.770000,60.550000,32.956811,864.230000,864.888000,0.026935,2.693455,0.930959,0.091828,2.568275,1.530000,4.220000,20.950000,-0.076079,0.835426,1.799618,0.570093,0.252336,0.177570,BEARISH_TREND,0,MOMENTUM,1,85,0.174727,0.746829,1.819180,0,SL,-20.000000,6
R_100_1764468600045_629,R_100,1762410720,2025-11-06T06:32:00.000Z,6,4,32,1,PUT,0,868.070000,867.700000,869.010000,867.700000,868.070000,60.530000,59.930000,870.368134,866.037500,861.706866,61.940000,61.550000,19.455613,861.746000,861.705000,0.010001,1.000103,0.469331,0.264741,0.733021,0.600000,0.390000,-1.410000,0.004758,0.733859,1.659638,0.282443,0.717557,0,RANGE,1,MEAN_REVERSION,0,80,0.024197,0.027655,0.469902,1,TP,32.000000,16
R_100_1764468600045_630,R_100,1762421580,2025-11-06T09:33:00.000Z,9,4,33,1,CALL,1,855.320000,852.570000,855.800000,852.480000,855.320000,41.270000,26.420000,861.141910,857.353500,853.565090,37.440000,41.220000,16.506320,861.821500,862.868500,0.008837,0.883745,-0.536769,0.680670,0.205176,14.850000,-3.780000,3.830000,-0.121339,-0.754391,1.620658,0.828313,0.144578,0.027108,RANGE,1,MEAN_REVERSION,0,80,0.308436,-0.051416,-0.437678,0,SL,-20.000000,7
R_100_1764468600045_631,R_100,1762437840,2025-11-06T14:04:00.000Z,14,4,4,1,PUT,0,825.210000,823.740000,825.270000,823.160000,825.210000,72.280000,68.410000,823.954033,819.146500,814.338967,48.020000,35.250000,53.323491,836.823000,838.558000,0.011738,1.173791,1.261250,-0.152200,1.317366,3.870000,12.770000,24.260000,-0.206903,-1.387749,1.600561,0.696682,0.028436,0.274882,BEARISH_TREND,0,MOMENTUM,1,85,0.204000,0.796394,0.806245,1,TP,32.000000,20
